Country,LanguageWorkedWith,LanguageWorkedWithCount
New Zealand,Haskell,13.0
New Zealand,Java,162.0
New Zealand,JavaScript,307.0
New Zealand,Julia,3.0
New Zealand,Kotlin,18.0
New Zealand,Lua,17.0
New Zealand,Matlab,23.0
New Zealand,Objective-C,37.0
New Zealand,PHP,117.0
New Zealand,Perl,18.0
New Zealand,Python,173.0
New Zealand,R,32.0
New Zealand,Ruby,55.0
New Zealand,Rust,19.0
New Zealand,SQL,267.0
New Zealand,Scala,15.0
New Zealand,Swift,37.0
New Zealand,TypeScript,88.0
New Zealand,VB.NET,27.0
New Zealand,VBA,20.0
New Zealand,Visual Basic 6,12.0
Nicaragua,Bash/Shell,2.0
Nicaragua,C#,11.0
Nicaragua,C++,1.0
Nicaragua,CSS,14.0
Nicaragua,F#,1.0
Nicaragua,HTML,14.0
Nicaragua,Java,6.0
Nicaragua,JavaScript,13.0
Nicaragua,PHP,8.0
Nicaragua,Python,4.0
Nicaragua,Ruby,1.0
Nicaragua,SQL,11.0
Nicaragua,Swift,1.0
Nicaragua,TypeScript,2.0
Nicaragua,VB.NET,4.0
Nicaragua,VBA,1.0
Nicaragua,Visual Basic 6,1.0
Niger,Bash/Shell,1.0
Niger,C,1.0
Niger,C#,1.0
Niger,CSS,2.0
Niger,Groovy,1.0
Niger,HTML,2.0
Niger,Java,1.0
Niger,JavaScript,1.0
Niger,PHP,2.0
Niger,Python,1.0
Niger,SQL,2.0
Nigeria,Assembly,15.0
Nigeria,Bash/Shell,48.0
Nigeria,C,41.0
Nigeria,C#,72.0
Nigeria,C++,48.0
Nigeria,CSS,237.0
Nigeria,Clojure,2.0
Nigeria,Cobol,3.0
Nigeria,CoffeeScript,4.0
Nigeria,Delphi/Object Pascal,8.0
Nigeria,Erlang,1.0
Nigeria,F#,1.0
Nigeria,Go,4.0
Nigeria,Groovy,1.0
Nigeria,HTML,247.0
Nigeria,Haskell,1.0
Nigeria,Java,118.0
Nigeria,JavaScript,207.0
Nigeria,Kotlin,16.0
Nigeria,Lua,1.0
Nigeria,Matlab,21.0
Nigeria,Objective-C,4.0
Nigeria,PHP,158.0
Nigeria,Perl,2.0
Nigeria,Python,91.0
Nigeria,R,5.0
Nigeria,Ruby,16.0
Nigeria,Rust,4.0
Nigeria,SQL,137.0
Nigeria,Scala,2.0
Nigeria,Swift,13.0
Nigeria,TypeScript,47.0
Nigeria,VB.NET,31.0
Nigeria,VBA,12.0
Nigeria,Visual Basic 6,27.0
North Korea,Bash/Shell,1.0
North Korea,C,2.0
North Korea,C#,1.0
North Korea,C++,1.0
North Korea,CSS,2.0
North Korea,HTML,2.0
North Korea,Java,1.0
North Korea,JavaScript,1.0
North Korea,PHP,1.0
North Korea,Perl,1.0
North Korea,Python,2.0
North Korea,Ruby,1.0
North Korea,SQL,1.0
North Korea,Scala,1.0
North Korea,VB.NET,1.0
Norway,Assembly,28.0
Norway,Bash/Shell,199.0
Norway,C,83.0
Norway,C#,180.0
Norway,C++,90.0
Norway,CSS,300.0
Norway,Clojure,12.0
Norway,CoffeeScript,8.0
Norway,Delphi/Object Pascal,12.0
Norway,F#,11.0
Norway,Go,35.0
Norway,Groovy,29.0
Norway,HTML,314.0
Norway,Hack,1.0
Norway,Haskell,16.0
Norway,Java,185.0
Norway,JavaScript,317.0
Norway,Julia,3.0
Norway,Kotlin,22.0
Norway,Lua,18.0
Norway,Matlab,20.0
Norway,Objective-C,27.0
Norway,Ocaml,5.0
Norway,PHP,113.0
Norway,Perl,18.0
Norway,Python,176.0
Norway,R,30.0
Norway,Ruby,35.0
Norway,Rust,16.0
Norway,SQL,243.0
Norway,Scala,30.0
Norway,Swift,33.0
Norway,TypeScript,95.0
Norway,VB.NET,25.0
Norway,VBA,16.0
Norway,Visual Basic 6,13.0
Oman,Assembly,1.0
Oman,Bash/Shell,1.0
Oman,C,6.0
Oman,C#,3.0
Oman,C++,8.0
Oman,CSS,6.0
Oman,Go,1.0
Oman,HTML,7.0
Oman,Java,6.0
Oman,JavaScript,5.0
Oman,Matlab,1.0
Oman,Objective-C,2.0
Oman,PHP,3.0
Oman,Python,1.0
Oman,SQL,4.0
Oman,Swift,2.0
Oman,VB.NET,2.0
Oman,VBA,1.0
Oman,Visual Basic 6,1.0
Other Country (Not Listed Above),Assembly,5.0
Other Country (Not Listed Above),Bash/Shell,19.0
Other Country (Not Listed Above),C,11.0
Other Country (Not Listed Above),C#,25.0
Other Country (Not Listed Above),C++,17.0
Other Country (Not Listed Above),CSS,34.0
Other Country (Not Listed Above),Clojure,2.0
Other Country (Not Listed Above),Cobol,2.0
Other Country (Not Listed Above),CoffeeScript,2.0
Other Country (Not Listed Above),Delphi/Object Pascal,5.0
Other Country (Not Listed Above),Erlang,2.0
Other Country (Not Listed Above),F#,3.0
Other Country (Not Listed Above),Go,4.0
Other Country (Not Listed Above),Groovy,4.0
Other Country (Not Listed Above),HTML,42.0
Other Country (Not Listed Above),Hack,2.0
Other Country (Not Listed Above),Haskell,2.0
Other Country (Not Listed Above),Java,24.0
Other Country (Not Listed Above),JavaScript,39.0
Other Country (Not Listed Above),Julia,2.0
Other Country (Not Listed Above),Kotlin,6.0
Other Country (Not Listed Above),Lua,2.0
Other Country (Not Listed Above),Matlab,7.0
Other Country (Not Listed Above),Objective-C,7.0
Other Country (Not Listed Above),Ocaml,2.0
Other Country (Not Listed Above),PHP,28.0
Other Country (Not Listed Above),Perl,4.0
Other Country (Not Listed Above),Python,22.0
Other Country (Not Listed Above),R,5.0
Other Country (Not Listed Above),Ruby,3.0
Other Country (Not Listed Above),Rust,2.0
Other Country (Not Listed Above),SQL,31.0
Other Country (Not Listed Above),Scala,3.0
Other Country (Not Listed Above),Swift,9.0
Other Country (Not Listed Above),TypeScript,7.0
Other Country (Not Listed Above),VB.NET,7.0
Other Country (Not Listed Above),VBA,5.0
Other Country (Not Listed Above),Visual Basic 6,5.0
Pakistan,Assembly,111.0
Pakistan,Bash/Shell,95.0
Pakistan,C,224.0
Pakistan,C#,298.0
Pakistan,C++,276.0
Pakistan,CSS,489.0
Pakistan,Clojure,3.0
Pakistan,Cobol,2.0
Pakistan,CoffeeScript,14.0
Pakistan,Erlang,2.0
Pakistan,F#,4.0
Pakistan,Go,19.0
Pakistan,Groovy,10.0
Pakistan,HTML,517.0
Pakistan,Hack,3.0
Pakistan,Haskell,10.0
Pakistan,Java,352.0
Pakistan,JavaScript,476.0
Pakistan,Julia,1.0
Pakistan,Kotlin,26.0
Pakistan,Lua,9.0
Pakistan,Matlab,72.0
Pakistan,Objective-C,49.0
Pakistan,PHP,366.0
Pakistan,Perl,7.0
Pakistan,Python,167.0
Pakistan,R,19.0
Pakistan,Ruby,52.0
Pakistan,Rust,1.0
Pakistan,SQL,435.0
Pakistan,Scala,3.0
Pakistan,Swift,51.0
Pakistan,TypeScript,98.0
Pakistan,VB.NET,59.0
Pakistan,VBA,17.0
Pakistan,Visual Basic 6,41.0
Panama,Assembly,2.0
Panama,Bash/Shell,9.0
Panama,C,4.0
Panama,C#,6.0
Panama,C++,5.0
Panama,CSS,17.0
Panama,CoffeeScript,1.0
Panama,Go,1.0
Panama,Groovy,1.0
Panama,HTML,16.0
Panama,Java,16.0
Panama,JavaScript,17.0
Panama,Objective-C,4.0
Panama,PHP,11.0
Panama,Python,6.0
Panama,R,1.0
Panama,Ruby,2.0
Panama,Rust,1.0
Panama,SQL,17.0
Panama,Scala,2.0
Panama,Swift,3.0
Panama,TypeScript,4.0
Panama,VB.NET,2.0
Panama,VBA,1.0
Panama,Visual Basic 6,2.0
Paraguay,Assembly,1.0
Paraguay,Bash/Shell,10.0
Paraguay,C,8.0
Paraguay,C#,7.0
Paraguay,C++,5.0
Paraguay,CSS,24.0
Paraguay,CoffeeScript,1.0
Paraguay,Delphi/Object Pascal,2.0
Paraguay,Go,1.0
Paraguay,HTML,27.0
Paraguay,Java,25.0
Paraguay,JavaScript,26.0
Paraguay,Kotlin,1.0
Paraguay,Lua,1.0
Paraguay,Matlab,2.0
Paraguay,Objective-C,5.0
Paraguay,PHP,13.0
Paraguay,Perl,1.0
Paraguay,Python,14.0
Paraguay,R,1.0
Paraguay,Ruby,6.0
Paraguay,SQL,24.0
Paraguay,Scala,1.0
Paraguay,Swift,4.0
Paraguay,TypeScript,5.0
Paraguay,VB.NET,2.0
Paraguay,VBA,2.0
Paraguay,Visual Basic 6,1.0
Peru,Assembly,5.0
Peru,Bash/Shell,26.0
Peru,C,12.0
Peru,C#,31.0
Peru,C++,22.0
Peru,CSS,54.0
Peru,Clojure,1.0
Peru,CoffeeScript,6.0
Peru,Delphi/Object Pascal,3.0
Peru,Erlang,2.0
Peru,F#,1.0
Peru,Go,1.0
Peru,Groovy,3.0
Peru,HTML,60.0
Peru,Haskell,3.0
Peru,Java,44.0
Peru,JavaScript,64.0
Peru,Kotlin,6.0
Peru,Lua,5.0
Peru,Matlab,4.0
Peru,Objective-C,5.0
Peru,PHP,40.0
Peru,Perl,5.0
Peru,Python,30.0
Peru,R,8.0
Peru,Ruby,16.0
Peru,Rust,2.0
Peru,SQL,56.0
Peru,Scala,1.0
Peru,Swift,10.0
Peru,TypeScript,10.0
Peru,VB.NET,12.0
Peru,VBA,5.0
Peru,Visual Basic 6,7.0
Philippines,Assembly,31.0
Philippines,Bash/Shell,91.0
Philippines,C,80.0
Philippines,C#,120.0
Philippines,C++,79.0
Philippines,CSS,255.0
Philippines,Clojure,1.0
Philippines,Cobol,12.0
Philippines,CoffeeScript,12.0
Philippines,Delphi/Object Pascal,7.0
Philippines,Erlang,3.0
Philippines,Go,12.0
Philippines,Groovy,11.0
Philippines,HTML,270.0
Philippines,Hack,2.0
Philippines,Haskell,5.0
Philippines,Java,185.0
Philippines,JavaScript,263.0
Philippines,Julia,3.0
Philippines,Kotlin,18.0
Philippines,Lua,13.0
Philippines,Matlab,12.0
Philippines,Objective-C,28.0
Philippines,PHP,202.0
Philippines,Perl,5.0
Philippines,Python,101.0
Philippines,R,10.0
Philippines,Ruby,29.0
Philippines,Rust,5.0
Philippines,SQL,223.0
Philippines,Scala,7.0
Philippines,Swift,25.0
Philippines,TypeScript,35.0
Philippines,VB.NET,77.0
Philippines,VBA,31.0
Philippines,Visual Basic 6,44.0
Poland,Assembly,111.0
Poland,Bash/Shell,634.0
Poland,C,318.0
Poland,C#,577.0
Poland,C++,451.0
Poland,CSS,902.0
Poland,Clojure,9.0
Poland,Cobol,1.0
Poland,CoffeeScript,65.0
Poland,Delphi/Object Pascal,50.0
Poland,Erlang,30.0
Poland,F#,35.0
Poland,Go,91.0
Poland,Groovy,102.0
Poland,HTML,942.0
Poland,Haskell,41.0
Poland,Java,681.0
Poland,JavaScript,1038.0
Poland,Julia,5.0
Poland,Kotlin,111.0
Poland,Lua,61.0
Poland,Matlab,92.0
Poland,Objective-C,74.0
Poland,Ocaml,12.0
Poland,PHP,396.0
Poland,Perl,46.0
Poland,Python,587.0
Poland,R,86.0
Poland,Ruby,140.0
Poland,Rust,29.0
Poland,SQL,832.0
Poland,Scala,107.0
Poland,Swift,85.0
Poland,TypeScript,349.0
Poland,VB.NET,46.0
Poland,VBA,62.0
Poland,Visual Basic 6,22.0
Portugal,Assembly,34.0
Portugal,Bash/Shell,147.0
Portugal,C,99.0
Portugal,C#,160.0
Portugal,C++,84.0
Portugal,CSS,251.0
Portugal,Clojure,3.0
Portugal,Cobol,2.0
Portugal,CoffeeScript,9.0
Portugal,Delphi/Object Pascal,10.0
Portugal,Erlang,10.0
Portugal,F#,5.0
Portugal,Go,18.0
Portugal,Groovy,12.0
Portugal,HTML,268.0
Portugal,Hack,2.0
Portugal,Haskell,14.0
Portugal,Java,194.0
Portugal,JavaScript,286.0
Portugal,Julia,3.0
Portugal,Kotlin,26.0
Portugal,Lua,15.0
Portugal,Matlab,28.0
Portugal,Objective-C,28.0
Portugal,Ocaml,4.0
Portugal,PHP,131.0
Portugal,Perl,9.0
Portugal,Python,135.0
Portugal,R,12.0
Portugal,Ruby,44.0
Portugal,Rust,9.0
Portugal,SQL,226.0
Portugal,Scala,24.0
Portugal,Swift,31.0
Portugal,TypeScript,63.0
Portugal,VB.NET,21.0
Portugal,VBA,21.0
Portugal,Visual Basic 6,15.0
Qatar,Assembly,1.0
Qatar,Bash/Shell,1.0
Qatar,C,3.0
Qatar,C#,6.0
Qatar,C++,3.0
Qatar,CSS,9.0
Qatar,HTML,10.0
Qatar,Java,5.0
Qatar,JavaScript,11.0
Qatar,Matlab,1.0
Qatar,PHP,3.0
Qatar,Python,2.0
Qatar,SQL,10.0
Qatar,Swift,1.0
Qatar,TypeScript,4.0
Qatar,VB.NET,2.0
Qatar,Visual Basic 6,1.0
Republic of Korea,Assembly,8.0
Republic of Korea,Bash/Shell,12.0
Republic of Korea,C,18.0
Republic of Korea,C#,9.0
Republic of Korea,C++,16.0
Republic of Korea,CSS,18.0
Republic of Korea,CoffeeScript,1.0
Republic of Korea,Delphi/Object Pascal,3.0
Republic of Korea,Go,1.0
Republic of Korea,HTML,22.0
Republic of Korea,Java,22.0
Republic of Korea,JavaScript,25.0
Republic of Korea,Kotlin,2.0
Republic of Korea,Lua,2.0
Republic of Korea,Matlab,1.0
Republic of Korea,Objective-C,2.0
Republic of Korea,Ocaml,1.0
Republic of Korea,PHP,11.0
Republic of Korea,Perl,1.0
Republic of Korea,Python,17.0
Republic of Korea,Ruby,2.0
Republic of Korea,SQL,12.0
Republic of Korea,Swift,1.0
Republic of Korea,TypeScript,2.0
Republic of Korea,VB.NET,1.0
Republic of Korea,VBA,2.0
Republic of Korea,Visual Basic 6,2.0
Republic of Moldova,Assembly,3.0
Republic of Moldova,Bash/Shell,20.0
Republic of Moldova,C,11.0
Republic of Moldova,C#,15.0
Republic of Moldova,C++,16.0
Republic of Moldova,CSS,31.0
Republic of Moldova,Clojure,1.0
Republic of Moldova,CoffeeScript,2.0
Republic of Moldova,Delphi/Object Pascal,3.0
Republic of Moldova,Erlang,1.0
Republic of Moldova,Go,3.0
Republic of Moldova,Groovy,4.0
Republic of Moldova,HTML,33.0
Republic of Moldova,Haskell,1.0
Republic of Moldova,Java,25.0
Republic of Moldova,JavaScript,33.0
Republic of Moldova,Kotlin,4.0
Republic of Moldova,Objective-C,6.0
Republic of Moldova,PHP,18.0
Republic of Moldova,Python,13.0
Republic of Moldova,R,1.0
Republic of Moldova,Ruby,4.0
Republic of Moldova,Rust,1.0
Republic of Moldova,SQL,28.0
Republic of Moldova,Scala,1.0
Republic of Moldova,Swift,5.0
Republic of Moldova,TypeScript,10.0
Romania,Assembly,44.0
Romania,Bash/Shell,197.0
Romania,C,129.0
Romania,C#,206.0
Romania,C++,176.0
Romania,CSS,363.0
Romania,Clojure,4.0
Romania,CoffeeScript,16.0
Romania,Delphi/Object Pascal,14.0
Romania,Erlang,4.0
Romania,F#,3.0
Romania,Go,36.0
Romania,Groovy,27.0
Romania,HTML,387.0
Romania,Hack,1.0
Romania,Haskell,17.0
Romania,Java,248.0
Romania,JavaScript,408.0
Romania,Julia,1.0
Romania,Kotlin,27.0
Romania,Lua,10.0
Romania,Matlab,39.0
Romania,Objective-C,37.0
Romania,Ocaml,1.0
Romania,PHP,189.0
Romania,Perl,25.0
Romania,Python,179.0
Romania,R,16.0
Romania,Ruby,35.0
Romania,Rust,5.0
Romania,SQL,335.0
Romania,Scala,15.0
Romania,Swift,47.0
Romania,TypeScript,106.0
Romania,VB.NET,21.0
Romania,VBA,14.0
Romania,Visual Basic 6,13.0
Russian Federation,Assembly,161.0
Russian Federation,Bash/Shell,803.0
Russian Federation,C,442.0
Russian Federation,C#,695.0
Russian Federation,C++,624.0
Russian Federation,CSS,1119.0
Russian Federation,Clojure,27.0
Russian Federation,Cobol,6.0
Russian Federation,CoffeeScript,70.0
Russian Federation,Delphi/Object Pascal,145.0
Russian Federation,Erlang,23.0
Russian Federation,F#,41.0
Russian Federation,Go,172.0
Russian Federation,Groovy,102.0
Russian Federation,HTML,1179.0
Russian Federation,Hack,4.0
Russian Federation,Haskell,59.0
Russian Federation,Java,778.0
Russian Federation,JavaScript,1214.0
Russian Federation,Julia,8.0
Russian Federation,Kotlin,156.0
Russian Federation,Lua,77.0
Russian Federation,Matlab,100.0
Russian Federation,Objective-C,128.0
Russian Federation,Ocaml,3.0
Russian Federation,PHP,517.0
Russian Federation,Perl,62.0
Russian Federation,Python,769.0
Russian Federation,R,81.0
Russian Federation,Ruby,152.0
Russian Federation,Rust,50.0
Russian Federation,SQL,1101.0
Russian Federation,Scala,102.0
Russian Federation,Swift,132.0
Russian Federation,TypeScript,263.0
Russian Federation,VB.NET,46.0
Russian Federation,VBA,87.0
Russian Federation,Visual Basic 6,35.0
Rwanda,Assembly,1.0
Rwanda,Bash/Shell,2.0
Rwanda,C,5.0
Rwanda,C#,5.0
Rwanda,C++,4.0
Rwanda,CSS,8.0
Rwanda,Erlang,1.0
Rwanda,HTML,8.0
Rwanda,Java,9.0
Rwanda,JavaScript,7.0
Rwanda,Kotlin,2.0
Rwanda,Matlab,1.0
Rwanda,PHP,4.0
Rwanda,Python,5.0
Rwanda,Ruby,2.0
Rwanda,SQL,4.0
Rwanda,Swift,1.0
Rwanda,VB.NET,2.0
Rwanda,Visual Basic 6,2.0
Saudi Arabia,Assembly,6.0
Saudi Arabia,Bash/Shell,25.0
Saudi Arabia,C,17.0
Saudi Arabia,C#,36.0
Saudi Arabia,C++,23.0
Saudi Arabia,CSS,66.0
Saudi Arabia,CoffeeScript,2.0
Saudi Arabia,Delphi/Object Pascal,2.0
Saudi Arabia,Erlang,1.0
Saudi Arabia,F#,1.0
Saudi Arabia,Go,5.0
Saudi Arabia,Groovy,4.0
Saudi Arabia,HTML,67.0
Saudi Arabia,Hack,1.0
Saudi Arabia,Java,47.0
Saudi Arabia,JavaScript,65.0
Saudi Arabia,Kotlin,7.0
Saudi Arabia,Lua,1.0
Saudi Arabia,Matlab,6.0
Saudi Arabia,Objective-C,7.0
Saudi Arabia,PHP,32.0
Saudi Arabia,Perl,2.0
Saudi Arabia,Python,38.0
Saudi Arabia,R,1.0
Saudi Arabia,Ruby,5.0
Saudi Arabia,Rust,1.0
Saudi Arabia,SQL,51.0
Saudi Arabia,Swift,13.0
Saudi Arabia,TypeScript,13.0
Saudi Arabia,VB.NET,19.0
Saudi Arabia,VBA,6.0
Saudi Arabia,Visual Basic 6,6.0
Senegal,Bash/Shell,4.0
Senegal,C#,1.0
Senegal,C++,1.0
Senegal,CSS,5.0
Senegal,HTML,6.0
Senegal,Java,3.0
Senegal,JavaScript,4.0
Senegal,Kotlin,1.0
Senegal,Objective-C,1.0
Senegal,PHP,5.0
Senegal,Python,2.0
Senegal,R,1.0
Senegal,SQL,6.0
Senegal,Swift,1.0
Senegal,TypeScript,1.0
Senegal,VBA,1.0
Serbia,Assembly,25.0
Serbia,Bash/Shell,85.0
Serbia,C,63.0
Serbia,C#,93.0
Serbia,C++,69.0
Serbia,CSS,168.0
Serbia,Clojure,6.0
Serbia,Cobol,5.0
Serbia,CoffeeScript,3.0
Serbia,Delphi/Object Pascal,17.0
Serbia,Erlang,4.0
Serbia,F#,2.0
Serbia,Go,15.0
Serbia,Groovy,5.0
Serbia,HTML,178.0
Serbia,Haskell,5.0
Serbia,Java,119.0
Serbia,JavaScript,181.0
Serbia,Kotlin,10.0
Serbia,Lua,2.0
Serbia,Matlab,17.0
Serbia,Objective-C,17.0
Serbia,PHP,98.0
Serbia,Perl,7.0
Serbia,Python,74.0
Serbia,R,17.0
Serbia,Ruby,9.0
Serbia,Rust,2.0
Serbia,SQL,150.0
Serbia,Scala,4.0
Serbia,Swift,18.0
Serbia,TypeScript,55.0
Serbia,VB.NET,10.0
Serbia,VBA,8.0
Serbia,Visual Basic 6,8.0
Sierra Leone,Bash/Shell,1.0
Sierra Leone,HTML,1.0
Sierra Leone,JavaScript,1.0
Sierra Leone,Python,1.0
Singapore,Assembly,16.0
Singapore,Bash/Shell,105.0
Singapore,C,50.0
Singapore,C#,83.0
Singapore,C++,63.0
Singapore,CSS,165.0
Singapore,Clojure,4.0
Singapore,Cobol,1.0
Singapore,CoffeeScript,6.0
Singapore,Delphi/Object Pascal,3.0
Singapore,Erlang,1.0
Singapore,F#,1.0
Singapore,Go,18.0
Singapore,Groovy,13.0
Singapore,HTML,175.0
Singapore,Haskell,8.0
Singapore,Java,135.0
Singapore,JavaScript,183.0
Singapore,Julia,3.0
Singapore,Kotlin,9.0
Singapore,Lua,11.0
Singapore,Matlab,17.0
Singapore,Objective-C,24.0
Singapore,Ocaml,2.0
Singapore,PHP,61.0
Singapore,Perl,5.0
Singapore,Python,119.0
Singapore,R,26.0
Singapore,Ruby,25.0
Singapore,Rust,3.0
Singapore,SQL,148.0
Singapore,Scala,23.0
Singapore,Swift,30.0
Singapore,TypeScript,42.0
Singapore,VB.NET,29.0
Singapore,VBA,21.0
Singapore,Visual Basic 6,8.0
Slovakia,Assembly,17.0
Slovakia,Bash/Shell,74.0
Slovakia,C,44.0
Slovakia,C#,63.0
Slovakia,C++,50.0
Slovakia,CSS,123.0
Slovakia,CoffeeScript,2.0
Slovakia,Delphi/Object Pascal,10.0
Slovakia,F#,2.0
Slovakia,Go,13.0
Slovakia,Groovy,6.0
Slovakia,HTML,127.0
Slovakia,Haskell,7.0
Slovakia,Java,87.0
Slovakia,JavaScript,122.0
Slovakia,Julia,1.0
Slovakia,Kotlin,6.0
Slovakia,Lua,3.0
Slovakia,Matlab,10.0
Slovakia,Objective-C,5.0
Slovakia,PHP,60.0
Slovakia,Perl,7.0
Slovakia,Python,56.0
Slovakia,R,12.0
Slovakia,Ruby,10.0
Slovakia,Rust,3.0
Slovakia,SQL,103.0
Slovakia,Scala,8.0
Slovakia,Swift,15.0
Slovakia,TypeScript,29.0
Slovakia,VB.NET,7.0
Slovakia,VBA,7.0
Slovakia,Visual Basic 6,4.0
Slovenia,Assembly,15.0
Slovenia,Bash/Shell,74.0
Slovenia,C,45.0
Slovenia,C#,92.0
Slovenia,C++,57.0
Slovenia,CSS,117.0
Slovenia,Clojure,4.0
Slovenia,CoffeeScript,6.0
Slovenia,Delphi/Object Pascal,12.0
Slovenia,F#,3.0
Slovenia,Go,12.0
Slovenia,Groovy,6.0
Slovenia,HTML,130.0
Slovenia,Haskell,4.0
Slovenia,Java,84.0
Slovenia,JavaScript,134.0
Slovenia,Julia,1.0
Slovenia,Kotlin,7.0
Slovenia,Lua,9.0
Slovenia,Matlab,18.0
Slovenia,Objective-C,15.0
Slovenia,Ocaml,2.0
Slovenia,PHP,74.0
Slovenia,Python,78.0
Slovenia,R,15.0
Slovenia,Ruby,10.0
Slovenia,Rust,4.0
Slovenia,SQL,115.0
Slovenia,Scala,5.0
Slovenia,Swift,16.0
Slovenia,TypeScript,34.0
Slovenia,VB.NET,6.0
Slovenia,VBA,8.0
Slovenia,Visual Basic 6,5.0
Somalia,Assembly,1.0
Somalia,Bash/Shell,1.0
Somalia,C,1.0
Somalia,C#,4.0
Somalia,C++,1.0
Somalia,CSS,5.0
Somalia,Go,1.0
Somalia,HTML,4.0
Somalia,Java,4.0
Somalia,JavaScript,2.0
Somalia,PHP,3.0
Somalia,Python,1.0
Somalia,SQL,3.0
Somalia,TypeScript,1.0
Somalia,VB.NET,5.0
Somalia,Visual Basic 6,1.0
South Africa,Assembly,17.0
South Africa,Bash/Shell,169.0
South Africa,C,59.0
South Africa,C#,237.0
South Africa,C++,88.0
South Africa,CSS,327.0
South Africa,Clojure,6.0
South Africa,Cobol,2.0
South Africa,CoffeeScript,9.0
South Africa,Delphi/Object Pascal,33.0
South Africa,Erlang,7.0
South Africa,F#,10.0
South Africa,Go,24.0
South Africa,Groovy,10.0
South Africa,HTML,346.0
South Africa,Haskell,6.0
South Africa,Java,200.0
South Africa,JavaScript,356.0
South Africa,Julia,1.0
South Africa,Kotlin,16.0
South Africa,Lua,11.0
South Africa,Matlab,19.0
South Africa,Objective-C,25.0
South Africa,Ocaml,1.0
South Africa,PHP,129.0
South Africa,Perl,12.0
South Africa,Python,152.0
South Africa,R,26.0
South Africa,Ruby,33.0
South Africa,Rust,5.0
South Africa,SQL,324.0
South Africa,Scala,17.0
South Africa,Swift,30.0
South Africa,TypeScript,109.0
South Africa,VB.NET,42.0
South Africa,VBA,23.0
South Africa,Visual Basic 6,21.0
South Korea,Assembly,10.0
South Korea,Bash/Shell,29.0
South Korea,C,44.0
South Korea,C#,19.0
South Korea,C++,37.0
South Korea,CSS,54.0
South Korea,Cobol,2.0
South Korea,CoffeeScript,1.0
South Korea,Delphi/Object Pascal,4.0
South Korea,Erlang,1.0
South Korea,Go,8.0
South Korea,Groovy,3.0
South Korea,HTML,64.0
South Korea,Haskell,1.0
South Korea,Java,69.0
South Korea,JavaScript,68.0
South Korea,Kotlin,10.0
South Korea,Lua,2.0
South Korea,Matlab,5.0
South Korea,Objective-C,12.0
South Korea,PHP,29.0
South Korea,Perl,1.0
South Korea,Python,49.0
South Korea,R,7.0
South Korea,Ruby,10.0
South Korea,Rust,1.0
South Korea,SQL,47.0
South Korea,Scala,5.0
South Korea,Swift,11.0
South Korea,TypeScript,6.0
South Korea,VB.NET,5.0
South Korea,VBA,4.0
South Korea,Visual Basic 6,7.0
Spain,Assembly,82.0
Spain,Bash/Shell,535.0
Spain,C,248.0
Spain,C#,341.0
Spain,C++,262.0
Spain,CSS,822.0
Spain,Clojure,16.0
Spain,Cobol,9.0
Spain,CoffeeScript,47.0
Spain,Delphi/Object Pascal,33.0
Spain,Erlang,16.0
Spain,F#,5.0
Spain,Go,67.0
Spain,Groovy,63.0
Spain,HTML,870.0
Spain,Hack,3.0
Spain,Haskell,29.0
Spain,Java,691.0
Spain,JavaScript,915.0
Spain,Julia,6.0
Spain,Kotlin,60.0
Spain,Lua,40.0
Spain,Matlab,77.0
Spain,Objective-C,85.0
Spain,Ocaml,10.0
Spain,PHP,454.0
Spain,Perl,41.0
Spain,Python,472.0
Spain,R,100.0
Spain,Ruby,111.0
Spain,Rust,10.0
Spain,SQL,759.0
Spain,Scala,68.0
Spain,Swift,105.0
Spain,TypeScript,197.0
Spain,VB.NET,88.0
Spain,VBA,55.0
Spain,Visual Basic 6,49.0
Sri Lanka,Assembly,27.0
Sri Lanka,Bash/Shell,105.0
Sri Lanka,C,91.0
Sri Lanka,C#,128.0
Sri Lanka,C++,91.0
Sri Lanka,CSS,262.0
Sri Lanka,Clojure,3.0
Sri Lanka,Cobol,2.0
Sri Lanka,CoffeeScript,7.0
Sri Lanka,Delphi/Object Pascal,4.0
Sri Lanka,Erlang,2.0
Sri Lanka,F#,1.0
Sri Lanka,Go,16.0
Sri Lanka,Groovy,11.0
Sri Lanka,HTML,266.0
Sri Lanka,Hack,2.0
Sri Lanka,Haskell,4.0
Sri Lanka,Java,235.0
Sri Lanka,JavaScript,267.0
Sri Lanka,Julia,1.0
Sri Lanka,Kotlin,8.0
Sri Lanka,Lua,5.0
Sri Lanka,Matlab,30.0
Sri Lanka,Objective-C,23.0
Sri Lanka,Ocaml,5.0
Sri Lanka,PHP,182.0
Sri Lanka,Perl,13.0
Sri Lanka,Python,89.0
Sri Lanka,R,11.0
Sri Lanka,Ruby,14.0
Sri Lanka,Rust,2.0
Sri Lanka,SQL,231.0
Sri Lanka,Scala,14.0
Sri Lanka,Swift,26.0
Sri Lanka,TypeScript,85.0
Sri Lanka,VB.NET,39.0
Sri Lanka,VBA,11.0
Sri Lanka,Visual Basic 6,37.0
Sudan,Assembly,2.0
Sudan,Bash/Shell,3.0
Sudan,C,5.0
Sudan,C#,3.0
Sudan,C++,6.0
Sudan,CSS,12.0
Sudan,HTML,11.0
Sudan,Java,4.0
Sudan,JavaScript,9.0
Sudan,Kotlin,1.0
