Country,LanguageWorkedWith,LanguageWorkedWithCount
Somalia,C#,1.0
Somalia,HTML/CSS,4.0
Somalia,Java,2.0
Somalia,JavaScript,4.0
Somalia,Kotlin,1.0
Somalia,Node.js,3.0
Somalia,Objective-C,1.0
Somalia,PHP,3.0
Somalia,PowerShell,1.0
Somalia,Python,3.0
Somalia,SQL,3.0
Somalia,Swift,1.0
South Africa,APL,2.0
South Africa,Assembly,9.0
South Africa,Bash/Shell,135.0
South Africa,C,57.0
South Africa,C#,219.0
South Africa,C++,86.0
South Africa,COBOL,3.0
South Africa,Clojure,12.0
South Africa,Dart,31.0
South Africa,Delphi,33.0
South Africa,Elixir,9.0
South Africa,Erlang,5.0
South Africa,F#,7.0
South Africa,Go,41.0
South Africa,Groovy,10.0
South Africa,HTML/CSS,321.0
South Africa,Haskell,1.0
South Africa,Java,170.0
South Africa,JavaScript,349.0
South Africa,Julia,6.0
South Africa,Kotlin,45.0
South Africa,LISP,5.0
South Africa,Matlab,12.0
South Africa,Node.js,174.0
South Africa,Objective-C,10.0
South Africa,PHP,114.0
South Africa,Perl,6.0
South Africa,PowerShell,61.0
South Africa,Python,226.0
South Africa,R,20.0
South Africa,Ruby,28.0
South Africa,Rust,20.0
South Africa,SQL,298.0
South Africa,Scala,11.0
South Africa,Swift,22.0
South Africa,TypeScript,199.0
South Africa,VBA,31.0
South Korea,APL,3.0
South Korea,Assembly,9.0
South Korea,Bash/Shell,35.0
South Korea,C,47.0
South Korea,C#,37.0
South Korea,C++,48.0
South Korea,COBOL,1.0
South Korea,Clojure,3.0
South Korea,Dart,10.0
South Korea,Delphi,8.0
South Korea,F#,3.0
South Korea,Go,8.0
South Korea,Groovy,4.0
South Korea,HTML/CSS,88.0
South Korea,Haskell,1.0
South Korea,Java,69.0
South Korea,JavaScript,112.0
South Korea,Julia,3.0
South Korea,Kotlin,20.0
South Korea,LISP,1.0
South Korea,Matlab,13.0
South Korea,Node.js,63.0
South Korea,Objective-C,7.0
South Korea,PHP,26.0
South Korea,Perl,5.0
South Korea,PowerShell,13.0
South Korea,Python,82.0
South Korea,R,10.0
South Korea,Ruby,8.0
South Korea,Rust,7.0
South Korea,SQL,67.0
South Korea,Scala,6.0
South Korea,Swift,8.0
South Korea,TypeScript,48.0
South Korea,VBA,9.0
Spain,APL,1.0
Spain,Assembly,68.0
Spain,Bash/Shell,410.0
Spain,C,261.0
Spain,C#,329.0
Spain,C++,271.0
Spain,COBOL,15.0
Spain,Clojure,18.0
Spain,Crystal,10.0
Spain,Dart,54.0
Spain,Delphi,52.0
Spain,Elixir,32.0
Spain,Erlang,12.0
Spain,F#,10.0
Spain,Go,98.0
Spain,Groovy,49.0
Spain,HTML/CSS,752.0
Spain,Haskell,30.0
Spain,Java,590.0
Spain,JavaScript,887.0
Spain,Julia,14.0
Spain,Kotlin,113.0
Spain,LISP,14.0
Spain,Matlab,76.0
Spain,Node.js,472.0
Spain,Objective-C,42.0
Spain,PHP,353.0
Spain,Perl,25.0
Spain,PowerShell,129.0
Spain,Python,631.0
Spain,R,105.0
Spain,Ruby,97.0
Spain,Rust,71.0
Spain,SQL,697.0
Spain,Scala,54.0
Spain,Swift,59.0
Spain,TypeScript,422.0
Spain,VBA,78.0
Sri Lanka,APL,1.0
Sri Lanka,Assembly,9.0
Sri Lanka,Bash/Shell,44.0
Sri Lanka,C,82.0
Sri Lanka,C#,97.0
Sri Lanka,C++,84.0
Sri Lanka,COBOL,1.0
Sri Lanka,Clojure,3.0
Sri Lanka,Crystal,1.0
Sri Lanka,Dart,66.0
Sri Lanka,Delphi,1.0
Sri Lanka,Elixir,2.0
Sri Lanka,Erlang,4.0
Sri Lanka,Go,22.0
Sri Lanka,Groovy,9.0
Sri Lanka,HTML/CSS,252.0
Sri Lanka,Haskell,2.0
Sri Lanka,Java,236.0
Sri Lanka,JavaScript,280.0
Sri Lanka,Kotlin,33.0
Sri Lanka,LISP,1.0
Sri Lanka,Matlab,19.0
Sri Lanka,Node.js,168.0
Sri Lanka,Objective-C,11.0
Sri Lanka,PHP,143.0
Sri Lanka,Perl,7.0
Sri Lanka,PowerShell,25.0
Sri Lanka,Python,174.0
Sri Lanka,R,19.0
Sri Lanka,Ruby,12.0
Sri Lanka,Rust,5.0
Sri Lanka,SQL,212.0
Sri Lanka,Scala,10.0
Sri Lanka,Swift,20.0
Sri Lanka,TypeScript,127.0
Sri Lanka,VBA,12.0
Sudan,Assembly,1.0
Sudan,Bash/Shell,7.0
Sudan,C,4.0
Sudan,C#,5.0
Sudan,C++,5.0
Sudan,Dart,5.0
Sudan,Go,1.0
Sudan,Groovy,1.0
Sudan,HTML/CSS,18.0
Sudan,Haskell,1.0
Sudan,Java,10.0
Sudan,JavaScript,16.0
Sudan,Julia,1.0
Sudan,Kotlin,2.0
Sudan,Node.js,10.0
Sudan,PHP,9.0
Sudan,PowerShell,1.0
Sudan,Python,12.0
Sudan,SQL,15.0
Sudan,TypeScript,6.0
Sudan,VBA,1.0
Suriname,Bash/Shell,1.0
Suriname,C,1.0
Suriname,C++,2.0
Suriname,HTML/CSS,3.0
Suriname,Java,2.0
Suriname,JavaScript,3.0
Suriname,Matlab,1.0
Suriname,Node.js,2.0
Suriname,PHP,2.0
Suriname,Python,2.0
Suriname,SQL,4.0
Suriname,TypeScript,3.0
Swaziland,Assembly,1.0
Swaziland,Bash/Shell,5.0
Swaziland,C,1.0
Swaziland,C++,7.0
Swaziland,Dart,2.0
Swaziland,HTML/CSS,7.0
Swaziland,Java,4.0
Swaziland,JavaScript,7.0
Swaziland,Kotlin,2.0
Swaziland,Node.js,3.0
Swaziland,PHP,6.0
Swaziland,PowerShell,1.0
Swaziland,Python,5.0
Swaziland,R,1.0
Swaziland,Ruby,1.0
Swaziland,SQL,4.0
Swaziland,TypeScript,2.0
Swaziland,VBA,1.0
Sweden,APL,6.0
Sweden,Assembly,60.0
Sweden,Bash/Shell,382.0
Sweden,C,199.0
Sweden,C#,417.0
Sweden,C++,225.0
Sweden,COBOL,4.0
Sweden,Clojure,31.0
Sweden,Crystal,5.0
Sweden,Dart,37.0
Sweden,Delphi,14.0
Sweden,Elixir,26.0
Sweden,Erlang,20.0
Sweden,F#,24.0
Sweden,Go,121.0
Sweden,Groovy,41.0
Sweden,HTML/CSS,558.0
Sweden,Haskell,47.0
Sweden,Java,339.0
Sweden,JavaScript,683.0
Sweden,Julia,26.0
Sweden,Kotlin,95.0
Sweden,LISP,18.0
Sweden,Matlab,44.0
Sweden,Node.js,385.0
Sweden,Objective-C,14.0
Sweden,PHP,167.0
Sweden,Perl,26.0
Sweden,PowerShell,137.0
Sweden,Python,497.0
Sweden,R,37.0
Sweden,Ruby,54.0
Sweden,Rust,134.0
Sweden,SQL,494.0
Sweden,Scala,27.0
Sweden,Swift,47.0
Sweden,TypeScript,371.0
Sweden,VBA,28.0
Switzerland,APL,2.0
Switzerland,Assembly,49.0
Switzerland,Bash/Shell,321.0
Switzerland,C,202.0
Switzerland,C#,295.0
Switzerland,C++,237.0
Switzerland,COBOL,5.0
Switzerland,Clojure,17.0
Switzerland,Crystal,4.0
Switzerland,Dart,43.0
Switzerland,Delphi,16.0
Switzerland,Elixir,6.0
Switzerland,Erlang,3.0
Switzerland,F#,13.0
Switzerland,Go,75.0
Switzerland,Groovy,38.0
Switzerland,HTML/CSS,500.0
Switzerland,Haskell,28.0
Switzerland,Java,355.0
Switzerland,JavaScript,547.0
Switzerland,Julia,10.0
Switzerland,Kotlin,69.0
Switzerland,LISP,14.0
Switzerland,Matlab,58.0
Switzerland,Node.js,267.0
Switzerland,Objective-C,31.0
Switzerland,PHP,250.0
Switzerland,Perl,32.0
Switzerland,PowerShell,140.0
Switzerland,Python,449.0
Switzerland,R,65.0
Switzerland,Ruby,44.0
Switzerland,Rust,72.0
Switzerland,SQL,427.0
Switzerland,Scala,43.0
Switzerland,Swift,57.0
Switzerland,TypeScript,307.0
Switzerland,VBA,57.0
Syrian Arab Republic,Assembly,2.0
Syrian Arab Republic,Bash/Shell,2.0
Syrian Arab Republic,C,3.0
Syrian Arab Republic,C#,19.0
Syrian Arab Republic,C++,12.0
Syrian Arab Republic,Crystal,1.0
Syrian Arab Republic,Dart,11.0
Syrian Arab Republic,Delphi,1.0
Syrian Arab Republic,HTML/CSS,32.0
Syrian Arab Republic,Java,16.0
Syrian Arab Republic,JavaScript,33.0
Syrian Arab Republic,Kotlin,3.0
Syrian Arab Republic,Matlab,2.0
Syrian Arab Republic,Node.js,14.0
Syrian Arab Republic,PHP,20.0
Syrian Arab Republic,PowerShell,2.0
Syrian Arab Republic,Python,13.0
Syrian Arab Republic,R,1.0
Syrian Arab Republic,SQL,29.0
Syrian Arab Republic,Swift,1.0
Syrian Arab Republic,TypeScript,10.0
Syrian Arab Republic,VBA,2.0
Taiwan,APL,2.0
Taiwan,Assembly,11.0
Taiwan,Bash/Shell,70.0
Taiwan,C,58.0
Taiwan,C#,78.0
Taiwan,C++,79.0
Taiwan,COBOL,4.0
Taiwan,Clojure,7.0
Taiwan,Crystal,1.0
Taiwan,Dart,9.0
Taiwan,Delphi,6.0
Taiwan,Elixir,6.0
Taiwan,Erlang,4.0
Taiwan,F#,1.0
Taiwan,Go,28.0
Taiwan,Groovy,4.0
Taiwan,HTML/CSS,145.0
Taiwan,Haskell,4.0
Taiwan,Java,83.0
Taiwan,JavaScript,189.0
Taiwan,Julia,3.0
Taiwan,Kotlin,19.0
Taiwan,LISP,1.0
Taiwan,Matlab,19.0
Taiwan,Node.js,93.0
Taiwan,Objective-C,11.0
Taiwan,PHP,61.0
Taiwan,Perl,9.0
Taiwan,PowerShell,28.0
Taiwan,Python,140.0
Taiwan,R,16.0
Taiwan,Ruby,9.0
Taiwan,Rust,11.0
Taiwan,SQL,127.0
Taiwan,Scala,2.0
Taiwan,Swift,21.0
Taiwan,TypeScript,92.0
Taiwan,VBA,18.0
Tajikistan,C,1.0
Tajikistan,C++,1.0
Tajikistan,Delphi,1.0
Tajikistan,Go,1.0
Tajikistan,HTML/CSS,7.0
Tajikistan,Java,2.0
Tajikistan,JavaScript,5.0
Tajikistan,Kotlin,2.0
Tajikistan,Node.js,2.0
Tajikistan,Objective-C,1.0
Tajikistan,PHP,4.0
Tajikistan,Python,2.0
Tajikistan,SQL,6.0
Tajikistan,Swift,1.0
Thailand,APL,6.0
Thailand,Assembly,12.0
Thailand,Bash/Shell,46.0
Thailand,C,34.0
Thailand,C#,42.0
Thailand,C++,36.0
Thailand,COBOL,3.0
Thailand,Clojure,8.0
Thailand,Crystal,4.0
Thailand,Dart,17.0
Thailand,Delphi,8.0
Thailand,Elixir,8.0
Thailand,Erlang,5.0
Thailand,F#,4.0
Thailand,Go,24.0
Thailand,Groovy,10.0
Thailand,HTML/CSS,92.0
Thailand,Haskell,9.0
Thailand,Java,49.0
Thailand,JavaScript,99.0
Thailand,Julia,3.0
Thailand,Kotlin,16.0
Thailand,LISP,2.0
Thailand,Matlab,6.0
Thailand,Node.js,64.0
Thailand,Objective-C,7.0
Thailand,PHP,46.0
Thailand,Perl,2.0
Thailand,PowerShell,22.0
Thailand,Python,76.0
Thailand,R,8.0
Thailand,Ruby,17.0
Thailand,Rust,13.0
Thailand,SQL,79.0
Thailand,Scala,9.0
Thailand,Swift,14.0
Thailand,TypeScript,57.0
Thailand,VBA,9.0
The former Yugoslav Republic of Macedonia,Assembly,3.0
The former Yugoslav Republic of Macedonia,Bash/Shell,6.0
The former Yugoslav Republic of Macedonia,C,6.0
The former Yugoslav Republic of Macedonia,C#,15.0
The former Yugoslav Republic of Macedonia,C++,10.0
The former Yugoslav Republic of Macedonia,Dart,2.0
The former Yugoslav Republic of Macedonia,Delphi,4.0
The former Yugoslav Republic of Macedonia,F#,1.0
The former Yugoslav Republic of Macedonia,Go,3.0
The former Yugoslav Republic of Macedonia,Groovy,4.0
The former Yugoslav Republic of Macedonia,HTML/CSS,32.0
The former Yugoslav Republic of Macedonia,Java,17.0
The former Yugoslav Republic of Macedonia,JavaScript,31.0
The former Yugoslav Republic of Macedonia,Kotlin,8.0
The former Yugoslav Republic of Macedonia,LISP,2.0
The former Yugoslav Republic of Macedonia,Matlab,6.0
The former Yugoslav Republic of Macedonia,Node.js,11.0
The former Yugoslav Republic of Macedonia,Objective-C,1.0
The former Yugoslav Republic of Macedonia,PHP,11.0
The former Yugoslav Republic of Macedonia,PowerShell,7.0
The former Yugoslav Republic of Macedonia,Python,15.0
The former Yugoslav Republic of Macedonia,R,1.0
The former Yugoslav Republic of Macedonia,Ruby,4.0
The former Yugoslav Republic of Macedonia,Rust,1.0
The former Yugoslav Republic of Macedonia,SQL,24.0
The former Yugoslav Republic of Macedonia,Scala,2.0
The former Yugoslav Republic of Macedonia,Swift,3.0
The former Yugoslav Republic of Macedonia,TypeScript,16.0
The former Yugoslav Republic of Macedonia,VBA,3.0
Togo,C,3.0
Togo,C#,2.0
Togo,C++,1.0
Togo,Dart,3.0
Togo,Delphi,2.0
Togo,Elixir,1.0
Togo,Erlang,1.0
Togo,HTML/CSS,7.0
Togo,Java,5.0
Togo,JavaScript,7.0
Togo,Kotlin,2.0
Togo,Node.js,4.0
Togo,PHP,7.0
Togo,PowerShell,1.0
Togo,Python,3.0
Togo,SQL,6.0
Togo,Scala,1.0
Togo,TypeScript,5.0
Trinidad and Tobago,Bash/Shell,1.0
Trinidad and Tobago,C,1.0
Trinidad and Tobago,C#,4.0
Trinidad and Tobago,C++,2.0
Trinidad and Tobago,Dart,1.0
Trinidad and Tobago,F#,1.0
Trinidad and Tobago,HTML/CSS,13.0
Trinidad and Tobago,Java,2.0
Trinidad and Tobago,JavaScript,12.0
Trinidad and Tobago,Matlab,1.0
Trinidad and Tobago,Node.js,6.0
Trinidad and Tobago,PHP,6.0
Trinidad and Tobago,PowerShell,2.0
Trinidad and Tobago,Python,7.0
Trinidad and Tobago,SQL,12.0
Trinidad and Tobago,TypeScript,2.0
Tunisia,Assembly,16.0
Tunisia,Bash/Shell,28.0
Tunisia,C,47.0
Tunisia,C#,37.0
Tunisia,C++,35.0
Tunisia,COBOL,2.0
Tunisia,Clojure,1.0
Tunisia,Dart,17.0
Tunisia,Go,9.0
Tunisia,Groovy,3.0
Tunisia,HTML/CSS,100.0
Tunisia,Haskell,2.0
Tunisia,Java,73.0
Tunisia,JavaScript,106.0
Tunisia,Kotlin,13.0
Tunisia,LISP,1.0
Tunisia,Matlab,14.0
Tunisia,Node.js,74.0
Tunisia,Objective-C,2.0
Tunisia,PHP,60.0
Tunisia,PowerShell,14.0
Tunisia,Python,71.0
Tunisia,R,4.0
Tunisia,Ruby,4.0
Tunisia,Rust,4.0
Tunisia,SQL,80.0
Tunisia,Scala,3.0
Tunisia,Swift,3.0
Tunisia,TypeScript,60.0
Tunisia,VBA,4.0
Turkey,APL,9.0
Turkey,Assembly,83.0
Turkey,Bash/Shell,161.0
Turkey,C,257.0
Turkey,C#,387.0
Turkey,C++,261.0
Turkey,COBOL,8.0
Turkey,Clojure,8.0
Turkey,Crystal,6.0
Turkey,Dart,109.0
Turkey,Delphi,42.0
Turkey,Elixir,10.0
Turkey,Erlang,8.0
Turkey,F#,7.0
Turkey,Go,96.0
Turkey,Groovy,12.0
Turkey,HTML/CSS,536.0
Turkey,Haskell,20.0
Turkey,Java,386.0
Turkey,JavaScript,637.0
Turkey,Julia,6.0
Turkey,Kotlin,90.0
Turkey,LISP,12.0
Turkey,Matlab,69.0
Turkey,Node.js,333.0
Turkey,Objective-C,34.0
Turkey,PHP,241.0
Turkey,Perl,15.0
Turkey,PowerShell,70.0
Turkey,Python,440.0
Turkey,R,36.0
Turkey,Ruby,36.0
Turkey,Rust,33.0
Turkey,SQL,427.0
Turkey,Scala,19.0
Turkey,Swift,66.0
Turkey,TypeScript,247.0
Turkey,VBA,29.0
Turkmenistan,C,2.0
Turkmenistan,C#,2.0
Turkmenistan,C++,4.0
Turkmenistan,Dart,1.0
Turkmenistan,Delphi,1.0
Turkmenistan,Go,1.0
Turkmenistan,HTML/CSS,8.0
Turkmenistan,Java,2.0
Turkmenistan,JavaScript,7.0
Turkmenistan,Node.js,2.0
Turkmenistan,PHP,5.0
Turkmenistan,PowerShell,1.0
Turkmenistan,Python,3.0
Turkmenistan,SQL,5.0
Turkmenistan,TypeScript,2.0
Tuvalu,Assembly,1.0
Tuvalu,Bash/Shell,1.0
Tuvalu,C,1.0
Tuvalu,C++,1.0
Tuvalu,HTML/CSS,1.0
Tuvalu,Java,1.0
Tuvalu,JavaScript,1.0
Tuvalu,Kotlin,1.0
Tuvalu,Matlab,1.0
Tuvalu,Node.js,1.0
Tuvalu,PHP,1.0
Tuvalu,Perl,1.0
Tuvalu,Python,1.0
Tuvalu,R,1.0
Tuvalu,SQL,1.0
Uganda,Bash/Shell,3.0
Uganda,C,9.0
Uganda,C#,7.0
Uganda,C++,6.0
Uganda,Crystal,1.0
Uganda,Dart,10.0
Uganda,Elixir,2.0
Uganda,Erlang,2.0
Uganda,Go,2.0
Uganda,HTML/CSS,37.0
Uganda,Java,23.0
Uganda,JavaScript,45.0
Uganda,Kotlin,8.0
Uganda,Matlab,2.0
Uganda,Node.js,25.0
Uganda,Objective-C,1.0
Uganda,PHP,36.0
Uganda,Perl,1.0
Uganda,Python,31.0
Uganda,R,3.0
Uganda,Ruby,2.0
Uganda,Rust,3.0
Uganda,SQL,30.0
Uganda,Swift,2.0
Uganda,TypeScript,18.0
Uganda,VBA,1.0
Ukraine,APL,5.0
Ukraine,Assembly,37.0
Ukraine,Bash/Shell,168.0
Ukraine,C,100.0
Ukraine,C#,182.0
Ukraine,C++,147.0
Ukraine,COBOL,2.0
Ukraine,Clojure,18.0
Ukraine,Crystal,3.0
Ukraine,Dart,46.0
Ukraine,Delphi,30.0
Ukraine,Elixir,13.0
Ukraine,Erlang,7.0
Ukraine,F#,7.0
Ukraine,Go,56.0
Ukraine,Groovy,29.0
Ukraine,HTML/CSS,329.0
Ukraine,Haskell,14.0
Ukraine,Java,204.0
Ukraine,JavaScript,434.0
Ukraine,Julia,5.0
Ukraine,Kotlin,60.0
Ukraine,LISP,6.0
Ukraine,Matlab,15.0
Ukraine,Node.js,212.0
Ukraine,Objective-C,35.0
Ukraine,PHP,123.0
Ukraine,Perl,12.0
Ukraine,PowerShell,66.0
Ukraine,Python,262.0
Ukraine,R,16.0
Ukraine,Ruby,47.0
Ukraine,Rust,36.0
Ukraine,SQL,330.0
Ukraine,Scala,19.0
Ukraine,Swift,54.0
Ukraine,TypeScript,233.0
Ukraine,VBA,18.0
United Arab Emirates,APL,5.0
United Arab Emirates,Assembly,8.0
United Arab Emirates,Bash/Shell,25.0
United Arab Emirates,C,29.0
United Arab Emirates,C#,64.0
United Arab Emirates,C++,45.0
United Arab Emirates,COBOL,2.0
United Arab Emirates,Clojure,3.0
United Arab Emirates,Crystal,7.0
United Arab Emirates,Dart,23.0
United Arab Emirates,Delphi,6.0
United Arab Emirates,Elixir,3.0
United Arab Emirates,Erlang,3.0
United Arab Emirates,F#,4.0
United Arab Emirates,Go,12.0
United Arab Emirates,Groovy,3.0
United Arab Emirates,HTML/CSS,110.0
United Arab Emirates,Haskell,3.0
United Arab Emirates,Java,53.0
United Arab Emirates,JavaScript,114.0
United Arab Emirates,Julia,4.0
United Arab Emirates,Kotlin,16.0
United Arab Emirates,LISP,5.0
United Arab Emirates,Matlab,13.0
United Arab Emirates,Node.js,62.0
United Arab Emirates,Objective-C,13.0
United Arab Emirates,PHP,42.0
United Arab Emirates,Perl,5.0
United Arab Emirates,PowerShell,17.0
United Arab Emirates,Python,77.0
United Arab Emirates,R,9.0
United Arab Emirates,Ruby,4.0
United Arab Emirates,Rust,6.0
United Arab Emirates,SQL,80.0
United Arab Emirates,Scala,3.0
United Arab Emirates,Swift,18.0
United Arab Emirates,TypeScript,49.0
United Arab Emirates,VBA,13.0
United Kingdom of Great Britain and Northern Ireland,APL,23.0
United Kingdom of Great Britain and Northern Ireland,Assembly,198.0
United Kingdom of Great Britain and Northern Ireland,Bash/Shell,1312.0
United Kingdom of Great Britain and Northern Ireland,C,618.0
United Kingdom of Great Britain and Northern Ireland,C#,1305.0
United Kingdom of Great Britain and Northern Ireland,C++,747.0
United Kingdom of Great Britain and Northern Ireland,COBOL,16.0
United Kingdom of Great Britain and Northern Ireland,Clojure,114.0
United Kingdom of Great Britain and Northern Ireland,Crystal,15.0
United Kingdom of Great Britain and Northern Ireland,Dart,141.0
United Kingdom of Great Britain and Northern Ireland,Delphi,64.0
United Kingdom of Great Britain and Northern Ireland,Elixir,73.0
United Kingdom of Great Britain and Northern Ireland,Erlang,35.0
United Kingdom of Great Britain and Northern Ireland,F#,68.0
United Kingdom of Great Britain and Northern Ireland,Go,432.0
United Kingdom of Great Britain and Northern Ireland,Groovy,121.0
United Kingdom of Great Britain and Northern Ireland,HTML/CSS,2222.0
United Kingdom of Great Britain and Northern Ireland,Haskell,135.0
United Kingdom of Great Britain and Northern Ireland,Java,1000.0
United Kingdom of Great Britain and Northern Ireland,JavaScript,2577.0
United Kingdom of Great Britain and Northern Ireland,Julia,49.0
United Kingdom of Great Britain and Northern Ireland,Kotlin,260.0
United Kingdom of Great Britain and Northern Ireland,LISP,46.0
United Kingdom of Great Britain and Northern Ireland,Matlab,122.0
United Kingdom of Great Britain and Northern Ireland,Node.js,1274.0
United Kingdom of Great Britain and Northern Ireland,Objective-C,85.0
United Kingdom of Great Britain and Northern Ireland,PHP,728.0
United Kingdom of Great Britain and Northern Ireland,Perl,107.0
United Kingdom of Great Britain and Northern Ireland,PowerShell,593.0
United Kingdom of Great Britain and Northern Ireland,Python,1993.0
United Kingdom of Great Britain and Northern Ireland,R,219.0
United Kingdom of Great Britain and Northern Ireland,Ruby,290.0
United Kingdom of Great Britain and Northern Ireland,Rust,358.0
United Kingdom of Great Britain and Northern Ireland,SQL,1896.0
United Kingdom of Great Britain and Northern Ireland,Scala,119.0
United Kingdom of Great Britain and Northern Ireland,Swift,193.0
United Kingdom of Great Britain and Northern Ireland,TypeScript,1269.0
United Kingdom of Great Britain and Northern Ireland,VBA,223.0
United Republic of Tanzania,Assembly,1.0
United Republic of Tanzania,Bash/Shell,3.0
United Republic of Tanzania,C,9.0
United Republic of Tanzania,C#,4.0
United Republic of Tanzania,C++,8.0
United Republic of Tanzania,Crystal,1.0
United Republic of Tanzania,Dart,9.0
United Republic of Tanzania,Go,3.0
United Republic of Tanzania,HTML/CSS,24.0
United Republic of Tanzania,Java,15.0
United Republic of Tanzania,JavaScript,26.0
United Republic of Tanzania,Kotlin,5.0
United Republic of Tanzania,Matlab,2.0
United Republic of Tanzania,Node.js,15.0
United Republic of Tanzania,PHP,21.0
United Republic of Tanzania,Perl,1.0
United Republic of Tanzania,PowerShell,2.0
United Republic of Tanzania,Python,17.0
United Republic of Tanzania,Ruby,1.0
United Republic of Tanzania,Rust,1.0
United Republic of Tanzania,SQL,24.0
United Republic of Tanzania,Scala,2.0
United Republic of Tanzania,Swift,1.0
United Republic of Tanzania,TypeScript,11.0
United Republic of Tanzania,VBA,2.0
United States of America,APL,96.0
United States of America,Assembly,853.0
United States of America,Bash/Shell,5445.0
United States of America,C,2665.0
United States of America,C#,4113.0
United States of America,C++,3192.0
United States of America,COBOL,68.0
United States of America,Clojure,465.0
United States of America,Crystal,128.0
United States of America,Dart,402.0
United States of America,Delphi,133.0
United States of America,Elixir,383.0
United States of America,Erlang,146.0
United States of America,F#,181.0
United States of America,Go,1796.0
United States of America,Groovy,530.0
United States of America,HTML/CSS,7909.0
United States of America,Haskell,357.0
United States of America,Java,4358.0
United States of America,JavaScript,9266.0
United States of America,Julia,269.0
United States of America,Kotlin,918.0
United States of America,LISP,331.0
United States of America,Matlab,548.0
United States of America,Node.js,4980.0
United States of America,Objective-C,441.0
United States of America,PHP,1969.0
United States of America,Perl,540.0
United States of America,PowerShell,2071.0
United States of America,Python,7489.0
United States of America,R,803.0
United States of America,Ruby,1537.0
United States of America,Rust,1522.0
United States of America,SQL,6805.0
United States of America,Scala,418.0
United States of America,Swift,852.0
United States of America,TypeScript,4390.0
United States of America,VBA,659.0
Uruguay,Assembly,3.0
Uruguay,Bash/Shell,25.0
Uruguay,C,12.0
Uruguay,C#,33.0
Uruguay,C++,21.0
Uruguay,COBOL,1.0
Uruguay,Clojure,4.0
Uruguay,Dart,3.0
Uruguay,Delphi,1.0
Uruguay,Elixir,3.0
Uruguay,Go,12.0
Uruguay,Groovy,5.0
Uruguay,HTML/CSS,82.0
Uruguay,Haskell,9.0
Uruguay,Java,41.0
Uruguay,JavaScript,100.0
Uruguay,Kotlin,7.0
Uruguay,LISP,1.0
Uruguay,Matlab,4.0
Uruguay,Node.js,51.0
Uruguay,Objective-C,3.0
Uruguay,PHP,30.0
Uruguay,Perl,2.0
Uruguay,PowerShell,6.0
Uruguay,Python,54.0
Uruguay,R,4.0
Uruguay,Ruby,21.0
Uruguay,Rust,5.0
Uruguay,SQL,60.0
Uruguay,Scala,3.0
Uruguay,Swift,6.0
Uruguay,TypeScript,45.0
Uruguay,VBA,5.0
Uzbekistan,Assembly,2.0
Uzbekistan,Bash/Shell,3.0
Uzbekistan,C,13.0
Uzbekistan,C#,14.0
Uzbekistan,C++,19.0
Uzbekistan,Dart,9.0
Uzbekistan,Delphi,3.0
Uzbekistan,Go,4.0
Uzbekistan,HTML/CSS,28.0
Uzbekistan,Java,27.0
Uzbekistan,JavaScript,31.0
Uzbekistan,Kotlin,17.0
Uzbekistan,Matlab,3.0
Uzbekistan,Node.js,14.0
Uzbekistan,Objective-C,2.0
Uzbekistan,PHP,16.0
Uzbekistan,Python,29.0
Uzbekistan,R,1.0
Uzbekistan,Rust,1.0
Uzbekistan,SQL,26.0
Uzbekistan,Swift,7.0
Uzbekistan,TypeScript,8.0
Uzbekistan,VBA,1.0
"Venezuela, Bolivarian Republic of...",APL,1.0
"Venezuela, Bolivarian Republic of...",Assembly,4.0
"Venezuela, Bolivarian Republic of...",Bash/Shell,17.0
"Venezuela, Bolivarian Republic of...",C,16.0
"Venezuela, Bolivarian Republic of...",C#,23.0
"Venezuela, Bolivarian Republic of...",C++,21.0
"Venezuela, Bolivarian Republic of...",COBOL,2.0
"Venezuela, Bolivarian Republic of...",Clojure,1.0
"Venezuela, Bolivarian Republic of...",Crystal,2.0
"Venezuela, Bolivarian Republic of...",Dart,7.0
"Venezuela, Bolivarian Republic of...",Delphi,4.0
"Venezuela, Bolivarian Republic of...",Elixir,3.0
"Venezuela, Bolivarian Republic of...",Erlang,1.0
"Venezuela, Bolivarian Republic of...",F#,1.0
"Venezuela, Bolivarian Republic of...",Go,10.0
"Venezuela, Bolivarian Republic of...",Groovy,1.0
"Venezuela, Bolivarian Republic of...",HTML/CSS,72.0
"Venezuela, Bolivarian Republic of...",Haskell,1.0
"Venezuela, Bolivarian Republic of...",Java,26.0
"Venezuela, Bolivarian Republic of...",JavaScript,87.0
"Venezuela, Bolivarian Republic of...",Julia,1.0
"Venezuela, Bolivarian Republic of...",Kotlin,7.0
"Venezuela, Bolivarian Republic of...",LISP,2.0
"Venezuela, Bolivarian Republic of...",Matlab,3.0
"Venezuela, Bolivarian Republic of...",Node.js,54.0
"Venezuela, Bolivarian Republic of...",Objective-C,3.0
"Venezuela, Bolivarian Republic of...",PHP,54.0
"Venezuela, Bolivarian Republic of...",Perl,2.0
"Venezuela, Bolivarian Republic of...",PowerShell,5.0
"Venezuela, Bolivarian Republic of...",Python,39.0
"Venezuela, Bolivarian Republic of...",R,5.0
"Venezuela, Bolivarian Republic of...",Ruby,11.0
"Venezuela, Bolivarian Republic of...",Rust,4.0
"Venezuela, Bolivarian Republic of...",SQL,57.0
"Venezuela, Bolivarian Republic of...",Scala,3.0
